trade_id,date,client_id,pair,side,lots,profit_usd
1128,2026-04-17,49,XAUUSD,buy,0.05,-8.97
2721,2026-04-17,105,USDJPY,sell,0.1,2.15
2608,2026-04-17,2,EURUSD,sell,0.5,36.93
2553,2026-04-17,66,GBPUSD,sell,0.05,2.39
1867,2026-04-17,125,GBPUSD,buy,0.01,0.4
2347,2026-04-17,94,GBPUSD,buy,0.01,0.42
1256,2026-04-17,166,XAUUSD,buy,0.01,-1.62
763,2026-04-20,47,XAUUSD,sell,0.01,0.82
2387,2026-04-20,44,EURUSD,sell,0.05,3.56
2480,2026-04-20,144,EURUSD,sell,0.05,-1.46
2154,2026-04-20,32,EURUSD,buy,0.5,48.77
2791,2026-04-20,147,GBPUSD,sell,0.01,-0.16
1857,2026-04-20,27,USDJPY,buy,0.01,0.2
1258,2026-04-20,96,GBPUSD,sell,0.05,6.67
2109,2026-04-20,22,XAUUSD,buy,0.1,8.3
1033,2026-04-20,189,XAUUSD,buy,0.5,112.54
2201,2026-04-20,57,USDJPY,sell,0.05,2.97
1134,2026-04-20,127,GBPUSD,sell,0.5,-18.04
717,2026-04-20,154,USDJPY,buy,1.0,160.11
139,2026-04-20,108,EURUSD,buy,0.1,3.64
973,2026-04-20,174,USDJPY,buy,0.1,7.41
951,2026-04-20,32,USDJPY,sell,0.01,0.79
923,2026-04-20,85,EURUSD,sell,0.1,13.99
665,2026-04-20,65,GBPUSD,sell,0.1,10.26
1268,2026-04-20,31,GBPUSD,buy,0.01,-0.38
1233,2026-04-21,117,GBPUSD,sell,0.1,-4.2
2163,2026-04-21,41,USDJPY,buy,0.1,-0.36
170,2026-04-21,4,XAUUSD,sell,0.05,-0.46
1803,2026-04-21,116,GBPUSD,buy,0.05,1.93
839,2026-04-21,21,XAUUSD,sell,0.5,142.58
2771,2026-04-21,82,XAUUSD,buy,0.01,0.2
2593,2026-04-21,8,USDJPY,buy,0.1,0.63
1424,2026-04-21,181,GBPUSD,buy,0.1,1.5
2703,2026-04-21,120,XAUUSD,buy,0.01,2.31
2741,2026-04-21,65,XAUUSD,buy,1.0,-4.03
1593,2026-04-21,71,XAUUSD,sell,0.1,-1.54
1619,2026-04-21,115,EURUSD,sell,1.0,64.99
175,2026-04-22,109,EURUSD,buy,0.01,-0.92
185,2026-04-22,94,XAUUSD,buy,0.1,8.43
1855,2026-04-22,98,XAUUSD,sell,0.1,2.83
493,2026-04-22,125,XAUUSD,sell,0.5,-6.07
1835,2026-04-22,136,EURUSD,buy,0.1,0.89
1392,2026-04-22,138,XAUUSD,buy,0.01,0.81
90,2026-04-22,7,GBPUSD,buy,0.05,-1.82
1785,2026-04-22,38,EURUSD,sell,0.1,11.28
234,2026-04-22,77,XAUUSD,buy,0.05,4.17
2997,2026-04-22,132,EURUSD,sell,0.05,-1.36
1444,2026-04-22,54,XAUUSD,sell,2.0,361.97
603,2026-04-22,7,XAUUSD,buy,0.01,-0.36
1102,2026-04-22,59,EURUSD,sell,0.1,-6.82
2289,2026-04-22,40,USDJPY,buy,0.5,5.28
2960,2026-04-23,17,EURUSD,sell,0.05,7.25
2740,2026-04-23,3,USDJPY,sell,0.5,29.24
1811,2026-04-24,144,EURUSD,buy,0.1,-2.82
2963,2026-04-24,148,USDJPY,sell,0.01,0.46
2236,2026-04-24,12,USDJPY,sell,0.05,2.7
627,2026-04-24,62,EURUSD,buy,0.01,0.75
2297,2026-04-24,74,EURUSD,sell,0.5,-1.62
2928,2026-04-24,7,USDJPY,buy,0.01,1.8
1170,2026-04-24,101,GBPUSD,buy,0.1,9.27
1833,2026-04-24,99,EURUSD,buy,2.0,210.49
2500,2026-04-24,9,EURUSD,sell,0.05,2.78
2366,2026-04-24,78,USDJPY,sell,0.05,-4.9
2359,2026-04-24,71,USDJPY,buy,0.01,0.51
1699,2026-04-24,65,XAUUSD,sell,0.1,11.86
321,2026-04-27,194,GBPUSD,buy,0.01,-0.46
1986,2026-04-27,40,GBPUSD,sell,0.5,-38.07
644,2026-04-27,65,GBPUSD,buy,0.05,2.64
1976,2026-04-27,175,GBPUSD,buy,0.01,0.59
2134,2026-04-27,13,EURUSD,buy,0.5,40.36
1695,2026-04-27,77,XAUUSD,sell,0.5,91.62
2485,2026-04-27,6,GBPUSD,sell,0.01,0.6
736,2026-04-27,164,USDJPY,buy,1.0,-109.05
2706,2026-04-27,97,USDJPY,buy,0.05,3.02
1570,2026-04-27,170,EURUSD,sell,0.1,7.42
2754,2026-04-27,108,EURUSD,sell,0.5,15.76
2395,2026-04-27,36,USDJPY,sell,2.0,176.62
447,2026-04-28,147,EURUSD,buy,0.1,9.43
1450,2026-04-28,40,XAUUSD,buy,0.01,0.27
1287,2026-04-28,86,GBPUSD,buy,0.5,15.67
1805,2026-04-28,30,GBPUSD,buy,1.0,31.09
1896,2026-04-28,62,GBPUSD,sell,0.5,45.06
2233,2026-04-28,130,GBPUSD,buy,0.01,-0.94
742,2026-04-28,125,GBPUSD,sell,0.1,-5.57
1442,2026-04-28,132,EURUSD,sell,0.05,3.06
1420,2026-04-28,128,USDJPY,buy,0.05,0.08
224,2026-04-28,163,EURUSD,buy,0.05,-4.05
1224,2026-04-29,136,EURUSD,sell,0.05,3.45
328,2026-04-29,185,EURUSD,buy,1.0,-44.08
2848,2026-04-29,78,GBPUSD,sell,2.0,300.89
2255,2026-04-29,107,EURUSD,buy,2.0,199.65
1346,2026-04-29,119,GBPUSD,sell,0.01,0.4
789,2026-04-29,29,USDJPY,sell,0.1,-11.24
305,2026-04-29,68,XAUUSD,sell,0.01,0.37
938,2026-04-29,90,EURUSD,sell,0.1,1.11
2165,2026-04-30,165,XAUUSD,sell,0.5,-60.42
2755,2026-04-30,40,USDJPY,buy,0.01,0.05
2321,2026-04-30,98,EURUSD,buy,0.01,-0.24
2886,2026-04-30,10,EURUSD,sell,1.0,174.71
1997,2026-04-30,65,XAUUSD,sell,0.1,11.07
815,2026-04-30,40,XAUUSD,buy,0.5,-21.69
1846,2026-04-30,174,XAUUSD,buy,1.0,-255.37
1718,2026-04-30,142,GBPUSD,sell,0.1,4.97
454,2026-05-01,91,GBPUSD,buy,0.05,6.3
1043,2026-05-01,71,USDJPY,buy,0.05,4.7
2633,2026-05-01,101,XAUUSD,sell,0.01,-0.44
54,2026-05-01,57,USDJPY,sell,0.1,4.52
257,2026-05-01,187,EURUSD,sell,0.01,0.64
1273,2026-05-01,75,XAUUSD,buy,0.5,-81.11
426,2026-05-01,184,EURUSD,sell,0.1,1.33
2523,2026-05-01,167,XAUUSD,sell,1.0,67.21
1793,2026-05-01,13,USDJPY,buy,0.01,-0.65
836,2026-05-01,195,EURUSD,sell,0.01,1.41
855,2026-05-01,48,GBPUSD,sell,0.5,51.57
808,2026-05-01,171,USDJPY,buy,0.05,2.63
2767,2026-05-04,45,XAUUSD,sell,0.05,7.86
1899,2026-05-04,23,GBPUSD,sell,0.05,1.31
529,2026-05-04,180,GBPUSD,buy,0.01,0.21
913,2026-05-04,69,XAUUSD,sell,0.1,1.45
515,2026-05-04,162,USDJPY,buy,0.01,-0.75
455,2026-05-04,24,XAUUSD,sell,0.01,-0.16
306,2026-05-04,143,USDJPY,buy,1.0,44.65
2453,2026-05-04,20,USDJPY,sell,0.5,62.29
2067,2026-05-04,165,EURUSD,buy,0.05,-2.73
2590,2026-05-04,140,GBPUSD,sell,0.5,51.82
2806,2026-05-04,152,XAUUSD,buy,1.0,44.61
2981,2026-05-05,135,XAUUSD,buy,0.5,-172.66
1643,2026-05-05,41,EURUSD,buy,0.01,0.77
34,2026-05-05,173,XAUUSD,buy,0.05,-4.48
2864,2026-05-05,95,EURUSD,buy,0.01,-0.27
1523,2026-05-05,166,XAUUSD,sell,1.0,33.92
252,2026-05-05,72,GBPUSD,buy,0.01,0.76
1890,2026-05-05,108,EURUSD,sell,0.05,-0.14
2671,2026-05-05,130,GBPUSD,sell,0.5,54.53
53,2026-05-05,27,XAUUSD,sell,0.05,-2.81
909,2026-05-06,36,XAUUSD,buy,0.1,20.6
2020,2026-05-06,169,XAUUSD,sell,0.5,-1.23
2634,2026-05-06,131,USDJPY,sell,0.01,-0.29
1542,2026-05-06,147,GBPUSD,buy,0.5,-126.49
2247,2026-05-06,74,EURUSD,sell,0.01,-0.83
2988,2026-05-06,197,GBPUSD,sell,0.1,-4.22
26,2026-05-06,28,EURUSD,buy,0.05,0.1
63,2026-05-06,119,USDJPY,buy,2.0,211.38
2203,2026-05-06,112,GBPUSD,sell,0.5,73.29
2930,2026-05-06,179,USDJPY,buy,1.0,-54.42
1734,2026-05-06,33,XAUUSD,buy,0.05,-5.09
1754,2026-05-06,143,EURUSD,sell,0.01,-0.78
2690,2026-05-06,56,XAUUSD,buy,0.01,0.87
1596,2026-05-06,12,XAUUSD,sell,0.1,-8.52
1904,2026-05-06,91,XAUUSD,sell,0.05,-5.85
496,2026-05-06,62,EURUSD,sell,0.1,12.92
133,2026-05-07,3,GBPUSD,buy,0.1,6.27
310,2026-05-07,102,GBPUSD,sell,1.0,91.99
2486,2026-05-07,182,USDJPY,buy,0.05,4.8
1597,2026-05-07,159,GBPUSD,buy,1.0,171.35
467,2026-05-07,169,EURUSD,sell,2.0,-90.55
1112,2026-05-07,85,XAUUSD,buy,2.0,-234.57
2581,2026-05-07,102,USDJPY,buy,0.01,-1.17
2890,2026-05-07,134,EURUSD,buy,0.1,8.61
2408,2026-05-07,140,XAUUSD,buy,0.05,-6.92
2713,2026-05-07,87,XAUUSD,sell,0.01,-0.17
2592,2026-05-07,197,EURUSD,buy,0.05,8.67
2541,2026-05-07,37,USDJPY,buy,0.05,4.18
1266,2026-05-07,12,USDJPY,sell,0.1,13.66
2422,2026-05-07,159,EURUSD,sell,0.01,-1.77
1815,2026-05-07,105,XAUUSD,buy,0.05,-3.26
381,2026-05-07,121,EURUSD,sell,0.05,3.12
689,2026-05-07,110,XAUUSD,sell,0.01,0.05
2627,2026-05-08,76,EURUSD,buy,1.0,129.45
2552,2026-05-08,181,USDJPY,sell,0.5,8.26
704,2026-05-08,117,USDJPY,sell,0.01,-0.43
2155,2026-05-08,159,XAUUSD,sell,0.05,-1.75
1993,2026-05-08,116,USDJPY,buy,0.1,-14.27
906,2026-05-08,48,USDJPY,sell,0.1,6.93
1294,2026-05-08,125,EURUSD,buy,0.01,-0.05
2644,2026-05-08,63,USDJPY,sell,0.5,-37.68
119,2026-05-08,128,XAUUSD,sell,0.05,-1.23
2618,2026-05-08,61,GBPUSD,buy,0.1,2.29
1201,2026-05-11,24,GBPUSD,sell,0.01,-1.44
2915,2026-05-11,45,GBPUSD,buy,2.0,-47.61
1874,2026-05-11,118,USDJPY,buy,0.01,-0.54
2649,2026-05-11,8,GBPUSD,buy,0.1,-2.41
646,2026-05-11,81,USDJPY,buy,0.05,-1.22
608,2026-05-11,87,XAUUSD,sell,0.1,2.78
695,2026-05-11,155,XAUUSD,sell,0.01,-0.55
1498,2026-05-11,199,USDJPY,buy,0.1,-7.87
1098,2026-05-11,84,GBPUSD,sell,0.1,2.24
2821,2026-05-11,58,GBPUSD,sell,0.5,23.35
1307,2026-05-11,58,XAUUSD,buy,0.01,2.71
152,2026-05-11,111,GBPUSD,buy,1.0,118.51
1352,2026-05-11,134,USDJPY,buy,0.5,19.33
826,2026-05-11,30,GBPUSD,sell,0.1,11.29
2678,2026-05-11,190,USDJPY,sell,0.01,0.87
2484,2026-05-11,197,GBPUSD,buy,0.01,-0.48
732,2026-05-11,110,XAUUSD,sell,0.1,1.98
2892,2026-05-12,152,EURUSD,buy,0.05,6.54
1372,2026-05-12,43,EURUSD,buy,0.05,-0.49
1123,2026-05-12,106,XAUUSD,buy,0.01,-1.67
1796,2026-05-12,76,EURUSD,sell,0.05,-7.83
2857,2026-05-12,121,GBPUSD,sell,0.01,1.05
97,2026-05-12,121,USDJPY,buy,0.5,-5.22
1677,2026-05-12,140,GBPUSD,buy,0.5,15.65
2350,2026-05-12,69,USDJPY,buy,0.1,7.76
954,2026-05-13,168,USDJPY,sell,0.05,2.16
917,2026-05-13,47,USDJPY,buy,0.5,-37.46
1322,2026-05-13,151,EURUSD,sell,0.01,-0.25
2530,2026-05-13,159,USDJPY,sell,0.1,1.77
803,2026-05-13,134,USDJPY,sell,1.0,37.41
1272,2026-05-13,102,XAUUSD,buy,0.01,-1.82
606,2026-05-13,69,GBPUSD,buy,0.01,1.02
2518,2026-05-13,82,USDJPY,buy,0.5,9.77
699,2026-05-13,121,USDJPY,sell,0.01,-0.03
918,2026-05-13,170,GBPUSD,sell,2.0,-25.01
127,2026-05-13,61,EURUSD,sell,0.05,-1.97
225,2026-05-13,124,XAUUSD,buy,0.1,-0.12
188,2026-05-13,176,USDJPY,buy,0.1,5.8
998,2026-05-13,39,EURUSD,sell,0.05,-0.25
2207,2026-05-13,88,USDJPY,sell,0.01,-0.06
499,2026-05-14,198,GBPUSD,sell,0.5,-27.24
238,2026-05-14,59,EURUSD,sell,0.05,2.58
1928,2026-05-14,93,EURUSD,buy,0.5,17.44
2760,2026-05-14,125,XAUUSD,buy,0.01,1.15
2926,2026-05-14,160,XAUUSD,buy,1.0,213.91
969,2026-05-14,23,EURUSD,sell,0.01,-1.06
2099,2026-05-14,163,GBPUSD,sell,0.01,0.6
2871,2026-05-14,159,USDJPY,sell,0.05,4.83
186,2026-05-14,11,GBPUSD,sell,0.01,0.23
2694,2026-05-14,134,USDJPY,sell,0.01,-0.26
643,2026-05-14,109,USDJPY,sell,0.01,-0.06
1279,2026-05-14,111,EURUSD,sell,0.01,1.81
1634,2026-05-14,144,EURUSD,buy,1.0,-81.34
2977,2026-05-14,147,EURUSD,sell,0.1,10.27
786,2026-05-15,198,GBPUSD,buy,0.1,-1.52
1196,2026-05-15,41,USDJPY,sell,0.01,1.72
2093,2026-05-15,157,XAUUSD,sell,1.0,-103.53
401,2026-05-15,59,USDJPY,sell,0.01,1.1
5,2026-05-15,162,GBPUSD,sell,0.05,0.09
2906,2026-05-15,130,EURUSD,sell,0.01,1.8
137,2026-05-15,132,USDJPY,buy,1.0,85.55
663,2026-05-15,6,EURUSD,buy,0.5,-46.33
1219,2026-05-15,102,GBPUSD,buy,1.0,55.27
2149,2026-05-15,125,XAUUSD,buy,0.01,-0.28
263,2026-05-15,153,GBPUSD,buy,1.0,-21.84
1752,2026-05-18,79,XAUUSD,sell,0.01,-1.61
109,2026-05-18,116,GBPUSD,buy,0.01,2.05
2569,2026-05-18,74,XAUUSD,buy,0.05,-4.86
1690,2026-05-18,90,EURUSD,sell,0.5,40.18
1488,2026-05-18,1,XAUUSD,sell,0.1,9.26
1991,2026-05-18,113,USDJPY,sell,0.01,-0.34
248,2026-05-18,5,EURUSD,sell,1.0,164.91
473,2026-05-18,118,EURUSD,buy,0.05,1.09
61,2026-05-18,98,XAUUSD,sell,1.0,68.78
2596,2026-05-18,82,XAUUSD,buy,0.1,33.49
1700,2026-05-18,137,USDJPY,buy,0.5,8.72
2701,2026-05-18,194,USDJPY,buy,2.0,36.63
1111,2026-05-19,18,EURUSD,buy,0.1,2.92
44,2026-05-19,116,USDJPY,buy,0.01,1.24
1348,2026-05-19,164,EURUSD,buy,0.1,3.12
2056,2026-05-19,156,EURUSD,buy,0.1,-16.48
371,2026-05-19,68,GBPUSD,buy,0.1,10.58
144,2026-05-19,139,XAUUSD,buy,1.0,-144.68
1025,2026-05-19,77,EURUSD,sell,1.0,99.91
2710,2026-05-19,24,XAUUSD,buy,0.1,8.31
1826,2026-05-19,34,XAUUSD,sell,0.05,-1.24
2980,2026-05-20,102,EURUSD,buy,0.1,-20.84
2370,2026-05-20,160,EURUSD,buy,0.5,79.75
2870,2026-05-20,138,XAUUSD,sell,2.0,45.37
1027,2026-05-20,73,USDJPY,sell,0.1,10.65
1216,2026-05-20,177,EURUSD,sell,0.01,0.04
851,2026-05-20,130,USDJPY,sell,0.5,5.5
832,2026-05-20,103,GBPUSD,sell,0.1,9.04
55,2026-05-20,69,USDJPY,buy,0.05,-0.23
1795,2026-05-20,195,USDJPY,buy,1.0,209.91
1587,2026-05-20,139,USDJPY,buy,0.01,0.02
1548,2026-05-20,63,EURUSD,sell,0.01,-0.45
775,2026-05-20,53,USDJPY,sell,0.05,0.03
245,2026-05-20,7,XAUUSD,buy,0.1,-14.0
1882,2026-05-20,64,USDJPY,buy,0.01,0.88
1415,2026-05-21,159,XAUUSD,buy,2.0,-317.15
1580,2026-05-21,5,USDJPY,buy,0.01,-0.23
693,2026-05-21,47,EURUSD,buy,1.0,40.18
1140,2026-05-21,176,EURUSD,buy,2.0,342.19
867,2026-05-21,136,USDJPY,sell,0.01,0.46
1463,2026-05-21,136,XAUUSD,buy,0.05,-3.2
2273,2026-05-21,93,GBPUSD,buy,0.05,1.48
2336,2026-05-21,196,GBPUSD,buy,0.05,4.28
1651,2026-05-21,190,XAUUSD,buy,2.0,436.27
2554,2026-05-22,132,USDJPY,buy,0.01,0.59
1006,2026-05-22,146,XAUUSD,buy,2.0,-266.51
2444,2026-05-22,115,USDJPY,buy,2.0,-72.48
2945,2026-05-22,50,EURUSD,buy,0.01,-0.99
629,2026-05-22,135,USDJPY,buy,0.05,0.91
996,2026-05-22,167,EURUSD,buy,0.1,11.88
476,2026-05-22,76,EURUSD,sell,0.1,1.13
1758,2026-05-22,3,XAUUSD,sell,0.5,14.59
2956,2026-05-22,164,USDJPY,sell,0.5,9.07
1639,2026-05-22,144,EURUSD,sell,0.1,-7.85
2330,2026-05-22,159,GBPUSD,buy,1.0,107.03
1617,2026-05-22,72,USDJPY,sell,2.0,215.55
2572,2026-05-22,75,GBPUSD,sell,1.0,-47.07
2611,2026-05-22,141,XAUUSD,buy,0.01,0.97
1176,2026-05-22,118,USDJPY,sell,0.01,-0.22
73,2026-05-25,21,GBPUSD,buy,0.01,-0.72
1150,2026-05-25,32,XAUUSD,sell,0.01,0.42
2973,2026-05-25,36,EURUSD,buy,2.0,-101.73
2059,2026-05-25,197,USDJPY,buy,0.05,-2.09
753,2026-05-25,194,USDJPY,sell,0.1,3.71
2333,2026-05-25,19,EURUSD,sell,0.05,-3.38
2688,2026-05-25,84,GBPUSD,buy,0.05,0.22
2842,2026-05-25,31,XAUUSD,buy,0.1,-15.7
1384,2026-05-25,5,USDJPY,sell,0.05,-4.14
2514,2026-05-25,187,EURUSD,sell,0.1,6.64
1208,2026-05-25,129,GBPUSD,buy,0.5,6.92
2036,2026-05-25,83,EURUSD,buy,0.05,9.88
2778,2026-05-25,122,EURUSD,sell,0.1,-12.63
2647,2026-05-25,196,EURUSD,sell,0.05,1.08
141,2026-05-25,44,GBPUSD,sell,0.05,5.79
2197,2026-05-25,92,EURUSD,sell,0.01,-0.92
472,2026-05-25,128,GBPUSD,sell,0.1,2.91
136,2026-05-25,198,USDJPY,buy,0.1,-7.97
740,2026-05-26,116,GBPUSD,sell,0.1,3.03
2808,2026-05-26,73,GBPUSD,buy,0.05,-4.35
1964,2026-05-26,63,GBPUSD,buy,0.01,0.72
2434,2026-05-26,184,GBPUSD,buy,0.1,9.0
2929,2026-05-26,190,USDJPY,sell,2.0,246.55
2968,2026-05-26,13,XAUUSD,buy,0.5,40.92
1148,2026-05-26,144,EURUSD,buy,0.01,-0.43
1726,2026-05-26,94,GBPUSD,sell,0.5,-43.13
936,2026-05-26,149,GBPUSD,buy,0.1,-3.55
1088,2026-05-26,83,XAUUSD,buy,1.0,67.54
2551,2026-05-26,50,EURUSD,buy,1.0,-4.47
2680,2026-05-27,82,EURUSD,sell,1.0,29.55
2702,2026-05-27,139,XAUUSD,buy,0.5,71.29
2655,2026-05-27,90,USDJPY,sell,0.1,0.17
1631,2026-05-27,97,EURUSD,buy,0.01,-0.6
2913,2026-05-27,87,XAUUSD,buy,0.5,27.5
1794,2026-05-27,192,XAUUSD,sell,0.1,2.52
2543,2026-05-27,150,EURUSD,buy,0.05,-0.41
2970,2026-05-27,102,EURUSD,buy,0.1,-2.29
609,2026-05-27,68,XAUUSD,sell,0.01,-0.39
2335,2026-05-27,138,GBPUSD,sell,0.1,0.21
1884,2026-05-27,168,XAUUSD,sell,1.0,33.6
1572,2026-05-27,144,USDJPY,sell,0.01,1.64
1869,2026-05-28,178,EURUSD,sell,0.05,0.66
2868,2026-05-28,128,USDJPY,sell,1.0,42.0
2218,2026-05-28,58,GBPUSD,sell,0.05,-1.75
1235,2026-05-28,95,USDJPY,sell,0.5,-36.34
1908,2026-05-28,141,USDJPY,sell,0.1,-1.92
416,2026-05-28,125,EURUSD,buy,0.1,-0.72
1544,2026-05-28,35,USDJPY,buy,0.01,0.37
706,2026-05-28,143,GBPUSD,sell,0.05,2.27
678,2026-05-28,128,XAUUSD,buy,1.0,194.56
893,2026-05-28,139,XAUUSD,sell,0.5,119.12
535,2026-05-28,170,EURUSD,sell,0.5,49.49
1301,2026-05-28,90,EURUSD,buy,0.05,-8.65
976,2026-05-28,200,XAUUSD,sell,0.1,-6.39
1765,2026-05-28,33,XAUUSD,sell,0.01,0.34
1949,2026-05-28,6,USDJPY,buy,0.05,0.31
545,2026-05-28,103,EURUSD,sell,0.05,-4.39
846,2026-05-28,109,XAUUSD,buy,0.1,6.39
991,2026-05-28,101,EURUSD,sell,1.0,-109.05
2504,2026-05-29,100,EURUSD,buy,0.01,-0.1
1879,2026-05-29,82,GBPUSD,buy,0.01,-0.13
209,2026-05-29,19,EURUSD,sell,0.05,4.08
2489,2026-05-29,184,XAUUSD,buy,0.1,-11.48
1630,2026-05-29,111,USDJPY,buy,0.01,-0.15
323,2026-05-29,87,XAUUSD,sell,0.05,0.94
784,2026-05-29,199,USDJPY,sell,1.0,-36.07
1692,2026-05-29,80,GBPUSD,sell,1.0,145.61
758,2026-05-29,178,XAUUSD,buy,1.0,-10.14
1439,2026-06-01,98,USDJPY,sell,0.5,13.29
1492,2026-06-01,172,USDJPY,sell,0.05,-6.61
2242,2026-06-01,152,GBPUSD,buy,0.05,1.28
1135,2026-06-01,137,XAUUSD,buy,0.05,4.65
397,2026-06-01,42,GBPUSD,sell,1.0,162.84
866,2026-06-01,48,GBPUSD,buy,0.01,0.36
2223,2026-06-01,14,USDJPY,buy,0.1,7.69
2632,2026-06-01,6,GBPUSD,buy,0.01,-0.14
30,2026-06-01,29,EURUSD,buy,0.1,-12.4
1046,2026-06-01,128,USDJPY,sell,0.05,-8.74
1515,2026-06-01,39,USDJPY,buy,0.05,2.99
411,2026-06-01,106,USDJPY,sell,0.1,6.94
464,2026-06-01,12,USDJPY,sell,0.05,1.35
1627,2026-06-01,69,GBPUSD,sell,0.05,6.33
756,2026-06-01,190,GBPUSD,buy,0.05,-3.64
2781,2026-06-02,18,USDJPY,sell,0.01,0.05
1518,2026-06-02,148,GBPUSD,sell,0.01,1.48
402,2026-06-02,22,EURUSD,buy,2.0,319.36
862,2026-06-02,70,GBPUSD,sell,0.01,0.26
539,2026-06-02,182,USDJPY,buy,0.01,-0.32
2953,2026-06-02,48,XAUUSD,buy,0.01,-1.78
2867,2026-06-02,134,XAUUSD,buy,0.05,-1.48
2375,2026-06-02,49,GBPUSD,sell,0.05,0.08
2663,2026-06-02,47,USDJPY,sell,0.05,2.46
1426,2026-06-02,154,XAUUSD,sell,0.5,83.86
2676,2026-06-02,113,EURUSD,sell,0.05,-0.24
1679,2026-06-02,3,XAUUSD,buy,0.05,7.55
2354,2026-06-02,146,USDJPY,sell,0.05,-6.21
925,2026-06-02,172,EURUSD,buy,0.01,-0.38
1975,2026-06-02,147,USDJPY,sell,0.01,0.81
1577,2026-06-02,56,GBPUSD,buy,0.1,8.73
872,2026-06-03,164,GBPUSD,buy,0.05,-1.74
726,2026-06-03,87,XAUUSD,buy,0.05,-5.33
1263,2026-06-03,139,USDJPY,buy,0.1,11.08
2854,2026-06-03,137,EURUSD,buy,0.1,-3.69
1715,2026-06-03,175,GBPUSD,buy,0.5,54.84
2790,2026-06-03,29,XAUUSD,sell,0.5,74.58
971,2026-06-03,176,GBPUSD,sell,2.0,154.18
2055,2026-06-03,128,EURUSD,buy,0.5,59.87
1157,2026-06-03,3,GBPUSD,buy,0.05,4.52
404,2026-06-03,14,XAUUSD,sell,0.01,1.48
1277,2026-06-03,70,XAUUSD,buy,0.05,3.28
1300,2026-06-03,114,USDJPY,buy,1.0,-108.08
530,2026-06-03,100,EURUSD,sell,0.05,-0.37
1044,2026-06-03,4,USDJPY,sell,0.1,1.0
1286,2026-06-04,12,EURUSD,buy,0.01,0.69
869,2026-06-04,157,EURUSD,buy,0.5,16.07
2031,2026-06-04,23,GBPUSD,buy,0.1,11.72
352,2026-06-04,46,USDJPY,buy,0.5,-14.65
1659,2026-06-04,156,EURUSD,sell,0.1,-7.37
814,2026-06-04,31,XAUUSD,buy,0.1,23.1
655,2026-06-04,111,USDJPY,sell,0.01,-0.75
359,2026-06-04,112,XAUUSD,buy,1.0,-25.82
1361,2026-06-04,35,XAUUSD,sell,0.5,82.02
1931,2026-06-05,38,GBPUSD,buy,0.5,41.38
96,2026-06-05,125,EURUSD,sell,0.05,-4.74
2293,2026-06-05,60,EURUSD,buy,2.0,132.45
1298,2026-06-05,145,XAUUSD,buy,0.01,-1.48
166,2026-06-05,47,GBPUSD,sell,0.5,-74.13
1900,2026-06-05,67,XAUUSD,sell,0.05,-3.99
2135,2026-06-05,145,EURUSD,sell,0.01,0.39
2023,2026-06-05,189,USDJPY,sell,0.05,3.2
1683,2026-06-05,156,XAUUSD,buy,0.5,-49.22
2044,2026-06-05,18,GBPUSD,sell,0.05,-3.25
845,2026-06-05,155,USDJPY,buy,0.01,-0.07
1051,2026-06-05,156,USDJPY,sell,0.01,1.39
2275,2026-06-05,170,EURUSD,sell,1.0,-35.25
1291,2026-06-08,198,EURUSD,sell,1.0,36.35
999,2026-06-08,148,GBPUSD,sell,0.01,1.06
1217,2026-06-08,185,USDJPY,buy,0.1,1.27
1889,2026-06-08,101,XAUUSD,sell,0.5,-13.09
2515,2026-06-08,139,XAUUSD,buy,1.0,14.91
1935,2026-06-08,134,EURUSD,sell,0.01,-0.57
216,2026-06-08,2,EURUSD,buy,1.0,-98.75
2301,2026-06-08,24,USDJPY,buy,0.05,4.77
1421,2026-06-09,165,XAUUSD,sell,0.01,-0.15
721,2026-06-09,87,GBPUSD,buy,0.1,-6.26
2568,2026-06-09,48,GBPUSD,buy,0.01,0.14
2305,2026-06-09,58,GBPUSD,sell,0.1,-5.52
256,2026-06-09,4,GBPUSD,buy,0.01,0.25
2157,2026-06-09,96,XAUUSD,buy,0.1,-7.15
2695,2026-06-09,138,EURUSD,buy,0.1,8.39
929,2026-06-09,46,EURUSD,sell,2.0,-161.41
374,2026-06-09,82,XAUUSD,buy,1.0,79.67
2115,2026-06-09,151,GBPUSD,sell,0.1,-6.69
1509,2026-06-09,5,USDJPY,sell,0.5,45.66
778,2026-06-09,101,GBPUSD,sell,0.05,5.78
221,2026-06-09,72,EURUSD,buy,1.0,88.5
154,2026-06-10,93,USDJPY,sell,0.5,-36.22
912,2026-06-10,133,XAUUSD,buy,0.05,-0.37
541,2026-06-10,200,USDJPY,sell,0.5,52.51
2519,2026-06-10,7,GBPUSD,sell,0.01,0.22
380,2026-06-10,169,USDJPY,buy,0.05,-0.65
429,2026-06-10,192,USDJPY,buy,0.1,6.06
2861,2026-06-10,123,XAUUSD,buy,0.5,-143.72
1207,2026-06-10,170,XAUUSD,buy,0.1,-3.81
1637,2026-06-10,69,EURUSD,buy,0.1,-1.89
67,2026-06-10,89,USDJPY,buy,0.1,-1.43
2267,2026-06-10,138,USDJPY,sell,0.01,0.74
1255,2026-06-11,92,GBPUSD,sell,1.0,41.34
2639,2026-06-11,194,GBPUSD,buy,1.0,-57.28
729,2026-06-11,1,XAUUSD,sell,0.1,-13.09
